date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2012/04/06,1,0,0,0,0,0,0,0
2012/04/16,1,0,0,0,0,0,0,0
2012/04/17,1,0,0,0,0,0,0,0
2012/04/18,1,0,0,0,0,0,0,0
2012/04/19,3,0,0,0,0,0,0,0
2012/04/22,1,0,0,0,0,0,0,0
2012/04/24,1,0,0,0,0,0,0,0
2012/04/25,1,0,0,0,0,0,1,1
2012/04/27,1,0,0,0,0,0,0,0
2012/05/02,1,0,0,0,0,0,1,1
2012/05/05,1,0,0,0,0,0,0,0
2012/05/06,1,0,0,1,1,0,0,0
2012/05/07,2,0,0,0,0,0,0,0
2012/05/08,3,0,0,0,0,0,0,0
2012/05/09,1,0,0,0,0,0,0,0
2012/05/12,1,0,0,0,0,0,0,0
2012/05/13,1,0,0,0,0,0,0,0
2012/05/14,2,0,0,0,0,0,0,0
2012/05/15,1,0,0,0,0,0,0,0
2012/05/16,2,1,0,1,1,0,0,0
2012/05/18,2,0,0,0,0,0,0,0
2012/05/20,1,0,0,0,0,0,0,0
2012/05/21,1,0,0,0,0,0,0,0
2012/05/22,1,0,0,0,0,0,0,0
2012/05/23,1,0,0,0,0,0,0,0
2012/05/24,1,0,0,0,0,0,1,1
2012/05/28,1,0,0,0,0,0,0,0
2012/05/29,1,0,0,0,0,0,0,0
2012/05/30,3,0,0,0,0,0,0,0
2012/05/31,1,0,0,0,0,0,1,1
2012/06/01,1,0,0,0,0,0,0,0
2012/06/04,2,0,0,0,0,0,0,0
2012/06/05,3,0,0,0,0,0,0,0
2012/06/06,3,0,0,0,0,0,2,2
2012/06/07,1,0,0,0,0,0,0,0
2012/06/10,1,0,0,0,0,0,0,0
2012/06/11,2,0,0,0,0,0,0,0
2012/06/12,1,0,0,0,0,0,0,0
2012/06/13,1,0,0,0,0,0,0,0
2012/06/14,1,0,0,0,0,0,0,0
2012/06/17,1,0,0,0,0,0,0,0
2012/06/18,2,1,0,0,0,0,1,1
2012/06/19,7,3,0,0,0,0,0,0
2012/06/20,9,0,0,0,0,0,0,0
2012/06/21,2,0,0,0,0,0,0,0
2012/06/22,2,0,0,0,0,0,0,0
2012/06/23,2,1,0,0,0,0,0,0
2012/06/25,1,1,0,0,0,0,0,0
2012/06/27,1,0,0,0,0,0,0,0
2012/06/28,2,0,0,0,0,0,0,0
2012/06/30,1,0,0,0,0,0,0,0
2012/07/01,1,0,0,0,0,0,0,0
2012/07/02,2,0,0,0,0,0,0,0
2012/07/04,1,0,0,0,0,0,0,0
2012/07/07,1,0,0,0,0,0,0,0
2012/07/08,1,0,0,0,0,0,0,0
2012/07/09,1,0,0,1,1,0,0,0
2012/07/11,1,0,0,0,0,0,0,0
2012/07/23,1,0,0,0,0,0,0,0
2012/08/01,1,0,0,0,0,0,0,0
2012/08/05,1,0,0,0,0,0,0,0
2012/08/06,1,0,0,0,0,0,0,0
2012/04/06,1,0,0,0,0,0,0,0
2012/04/16,1,0,0,0,0,0,0,0
2012/04/17,1,0,0,0,0,0,0,0
2012/04/18,1,0,0,0,0,0,0,0
2012/04/19,3,0,0,0,0,0,0,0
2012/04/22,1,0,0,0,0,0,0,0
2012/04/24,1,0,0,0,0,0,0,0
2012/04/25,1,0,0,0,0,0,1,1
2012/04/27,1,0,0,0,0,0,0,0
2012/05/02,1,0,0,0,0,0,1,1
2012/05/05,1,0,0,0,0,0,0,0
2012/05/06,1,0,0,1,1,0,0,0
2012/05/07,2,0,0,0,0,0,0,0
2012/05/08,3,0,0,0,0,0,0,0
2012/05/09,1,0,0,0,0,0,0,0
2012/05/12,1,0,0,0,0,0,0,0
2012/05/13,1,0,0,0,0,0,0,0
2012/05/14,2,0,0,0,0,0,0,0
2012/05/15,1,0,0,0,0,0,0,0
2012/05/16,2,1,0,1,1,0,0,0
2012/05/18,2,0,0,0,0,0,0,0
2012/05/20,1,0,0,0,0,0,0,0
2012/05/21,1,0,0,0,0,0,0,0
2012/05/22,1,0,0,0,0,0,0,0
2012/05/23,1,0,0,0,0,0,0,0
2012/05/24,1,0,0,0,0,0,1,1
2012/05/28,1,0,0,0,0,0,0,0
2012/05/29,1,0,0,0,0,0,0,0
2012/05/30,3,0,0,0,0,0,0,0
2012/05/31,1,0,0,0,0,0,1,1
2012/06/01,1,0,0,0,0,0,0,0
2012/06/04,2,0,0,0,0,0,0,0
2012/06/05,3,0,0,0,0,0,0,0
2012/06/06,3,0,0,0,0,0,2,2
2012/06/07,1,0,0,0,0,0,0,0
2012/06/10,1,0,0,0,0,0,0,0
2012/06/11,2,0,0,0,0,0,0,0
2012/06/12,1,0,0,0,0,0,0,0
2012/06/13,1,0,0,0,0,0,0,0
2012/06/14,1,0,0,0,0,0,0,0
2012/06/17,1,0,0,0,0,0,0,0
2012/06/18,2,1,0,0,0,0,1,1
2012/06/19,7,3,0,0,0,0,0,0
2012/06/20,9,0,0,0,0,0,0,0
2012/06/21,2,0,0,0,0,0,0,0
2012/06/22,2,0,0,0,0,0,0,0
2012/06/23,2,1,0,0,0,0,0,0
2012/06/25,1,1,0,0,0,0,0,0
2012/06/27,1,0,0,0,0,0,0,0
2012/06/28,2,0,0,0,0,0,0,0
2012/06/30,1,0,0,0,0,0,0,0
2012/07/01,1,0,0,0,0,0,0,0
2012/07/02,2,0,0,0,0,0,0,0
2012/07/04,1,0,0,0,0,0,0,0
2012/07/07,1,0,0,0,0,0,0,0
2012/07/08,1,0,0,0,0,0,0,0
2012/07/09,1,0,0,1,1,0,0,0
2012/07/11,1,0,0,0,0,0,0,0
2012/07/23,1,0,0,0,0,0,0,0
2012/08/01,1,0,0,0,0,0,0,0
2012/08/05,1,0,0,0,0,0,0,0
2012/08/06,1,0,0,0,0,0,0,0
