date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/12/31,0,0,0,0,0,0,0,0
2013/01/01,0,0,0,0,0,1,1,0
2013/01/02,1,1,0,0,0,0,1,1
2013/01/03,1,0,0,0,0,0,1,1
2013/01/04,0,0,0,0,0,0,1,1
2013/01/05,0,0,0,0,0,0,1,1
2013/01/06,0,0,0,0,0,0,1,1
2013/01/07,0,0,0,0,0,0,1,1
2013/01/08,0,0,0,0,0,0,1,1
2013/01/09,0,0,0,0,0,0,1,1
2013/01/10,0,0,0,0,0,0,1,1
2013/01/11,0,0,0,0,0,0,1,1
2013/01/12,0,0,0,0,0,0,1,1
2013/01/13,0,0,0,0,0,0,1,1
2013/01/14,0,0,0,0,0,0,1,1
2013/01/15,0,0,0,0,0,0,1,1
2013/01/16,0,0,0,0,0,0,1,1
2013/01/17,0,0,0,0,0,0,1,1
2013/01/18,0,0,0,0,0,0,1,1
2013/01/19,0,0,0,0,0,0,1,1
2013/01/20,0,0,0,0,0,0,1,1
2013/01/21,0,0,0,0,0,0,1,1
2013/01/22,0,0,0,0,0,0,1,1
2013/01/23,0,0,0,0,0,1,2,1
2013/01/24,1,0,0,0,0,0,2,2
2013/01/25,2,1,0,0,0,0,1,1
2013/01/26,1,0,0,0,0,0,1,1
2013/01/27,1,0,0,0,0,0,1,1
2013/01/28,1,0,0,0,0,0,1,1
2013/01/29,1,0,0,0,0,0,1,1
2013/01/30,1,0,0,0,0,0,0,0
2013/01/31,0,0,0,0,0,0,1,1
2013/02/01,1,0,0,0,0,0,0,0
2013/02/02,0,0,0,0,0,0,0,0
2013/02/03,0,0,0,0,0,0,1,1
2013/02/04,1,0,0,0,0,0,0,0
2013/02/05,0,0,0,0,0,0,0,0
2013/02/06,0,0,0,0,0,0,1,1
2013/02/07,1,0,0,0,0,0,0,0
2013/02/08,0,0,0,0,0,0,0,0
