date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2012/06/27,1,0,0,0,0,0,0,0
2012/06/28,1,0,0,0,0,0,0,0
2012/06/29,2,1,0,0,0,0,0,0
2012/07/02,1,0,0,0,0,0,0,0
2012/07/03,1,0,0,0,0,0,0,0
2012/07/04,1,0,0,0,0,0,0,0
2012/07/05,2,1,0,0,0,0,0,0
2012/07/06,1,0,0,0,0,0,0,0
2012/07/07,1,0,0,0,0,0,0,0
2012/07/08,1,0,0,0,0,0,0,0
2012/07/09,1,0,0,0,0,0,0,0
2012/07/10,1,1,1,1,0,0,0,0
2012/07/11,2,0,0,0,0,0,0,0
2012/07/23,1,0,0,0,0,0,0,0
2012/07/29,1,0,0,0,0,0,0,0
2012/08/01,1,0,0,0,0,0,0,0
2012/08/03,1,0,0,0,0,0,0,0
2012/08/05,1,0,0,0,0,0,0,0
2012/08/06,2,1,0,0,0,0,0,0
2012/08/07,1,0,0,0,0,0,0,0
