date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/09/19,0,0,0,0,0,0,0,0
2012/09/20,2,0,1,1,0,0,0,0
2012/09/21,0,0,1,1,0,0,0,0
2012/09/22,0,0,1,1,0,0,0,0
2012/09/23,0,0,1,1,0,2,2,0
2012/09/24,2,2,1,1,0,0,0,0
2012/09/25,0,0,1,1,0,0,0,0
2012/09/26,0,0,1,1,0,0,0,0
2012/09/27,0,0,1,1,0,0,0,0
2012/09/28,0,0,1,1,0,0,0,0
2012/09/29,0,0,1,1,0,0,0,0
2012/09/30,0,0,1,1,0,0,0,0
2012/10/01,0,0,1,1,0,0,0,0
2012/10/02,0,0,1,1,0,0,0,0
2012/10/03,0,0,1,1,0,0,0,0
2012/10/04,0,0,1,1,0,0,0,0
2012/10/05,0,0,1,1,0,0,0,0
2012/10/06,0,0,1,1,0,0,0,0
2012/10/07,0,0,1,1,0,0,0,0
2012/10/08,0,0,1,1,0,0,0,0
2012/10/09,0,0,1,1,0,0,0,0
2012/10/10,0,0,1,1,0,0,0,0
2012/10/11,0,0,1,1,0,0,0,0
2012/10/12,0,0,1,1,0,0,0,0
2012/10/13,0,0,1,1,0,0,0,0
