date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2012/04/06,1,0,0,0,0,0,0,0
2012/04/19,1,0,0,0,0,0,0,0
2012/05/05,1,0,0,0,0,0,0,0
2012/05/06,1,0,0,1,1,0,0,0
2012/05/07,1,0,0,0,0,0,0,0
2012/05/12,1,0,0,0,0,0,0,0
2012/05/15,1,0,0,0,0,0,0,0
2012/05/17,1,0,0,0,0,0,0,0
2012/05/21,1,0,0,0,0,0,0,0
2012/05/29,2,0,0,0,0,0,0,0
2012/05/30,1,0,0,0,0,0,1,1
2012/06/06,2,0,0,0,0,0,1,1
2012/06/07,1,0,0,0,0,0,0,0
2012/06/14,2,0,0,0,0,0,0,0
2012/06/15,1,0,0,0,0,0,0,0
2012/06/18,2,1,0,0,0,0,0,0
2012/06/19,2,1,0,0,0,0,0,0
2012/06/20,1,0,0,0,0,0,0,0
2012/06/21,1,0,0,0,0,0,0,0
2012/06/23,2,1,0,0,0,0,0,0
2012/06/27,1,0,0,0,0,0,0,0
2012/07/01,1,0,0,0,0,0,0,0
2012/07/11,1,0,0,0,0,0,0,0
2012/07/23,1,0,0,0,0,0,0,0
2012/07/31,2,2,0,0,0,0,0,0
2012/08/06,1,0,0,0,0,0,0,0
2012/04/06,1,0,0,0,0,0,0,0
2012/04/19,1,0,0,0,0,0,0,0
2012/05/05,1,0,0,0,0,0,0,0
2012/05/06,1,0,0,1,1,0,0,0
2012/05/07,1,0,0,0,0,0,0,0
2012/05/12,1,0,0,0,0,0,0,0
2012/05/15,1,0,0,0,0,0,0,0
2012/05/17,1,0,0,0,0,0,0,0
2012/05/21,1,0,0,0,0,0,0,0
2012/05/29,2,0,0,0,0,0,0,0
2012/05/30,1,0,0,0,0,0,1,1
2012/06/06,2,0,0,0,0,0,1,1
2012/06/07,1,0,0,0,0,0,0,0
2012/06/14,2,0,0,0,0,0,0,0
2012/06/15,1,0,0,0,0,0,0,0
2012/06/18,2,1,0,0,0,0,0,0
2012/06/19,2,1,0,0,0,0,0,0
2012/06/20,1,0,0,0,0,0,0,0
2012/06/21,1,0,0,0,0,0,0,0
2012/06/23,2,1,0,0,0,0,0,0
2012/06/27,1,0,0,0,0,0,0,0
2012/07/01,1,0,0,0,0,0,0,0
2012/07/11,1,0,0,0,0,0,0,0
2012/07/23,1,0,0,0,0,0,0,0
2012/07/31,2,2,0,0,0,0,0,0
2012/08/06,1,0,0,0,0,0,0,0
