date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/04/04,31,21,15,15,0,14,14,0
2012/04/05,16,10,16,16,0,34,34,0
2012/04/06,34,28,21,21,0,3,3,0
2012/04/07,0,0,21,21,0,3,3,0
2012/04/08,0,0,21,21,0,29,29,0
2012/04/09,24,23,18,18,0,30,30,0
2012/04/10,35,22,16,16,0,21,21,0
2012/04/11,23,20,16,16,0,27,27,0
2012/04/12,25,19,16,16,0,52,52,0
2012/04/13,53,49,17,17,0,5,5,0
2012/04/14,4,4,17,17,0,2,2,0
2012/04/15,3,3,18,18,0,24,24,0
2012/04/16,23,18,18,18,0,10,10,0
2012/04/17,11,9,19,19,0,9,9,0
2012/04/18,8,6,20,20,0,18,18,0
2012/04/19,18,16,19,19,0,21,21,0
2012/04/20,25,17,21,22,1,6,6,0
2012/04/21,2,1,21,22,1,6,6,0
2012/04/22,1,1,21,22,1,28,28,0
2012/04/23,25,20,19,20,1,25,25,0
2012/04/24,21,17,17,18,1,16,16,0
2012/04/25,17,3,19,21,2,13,13,0
2012/04/26,15,11,21,23,2,22,22,0
2012/04/27,21,14,22,24,2,3,3,0
2012/04/28,2,1,23,25,2,2,2,0
2012/04/29,0,0,23,25,2,20,20,0
2012/04/30,18,13,21,23,2,35,35,0
2012/05/01,33,29,19,21,2,34,35,1
2012/05/02,35,26,19,21,2,47,49,2
2012/05/03,56,40,21,23,2,26,26,0
2012/05/04,22,18,20,23,3,8,8,0
2012/05/05,6,6,20,23,3,2,2,0
2012/05/06,1,0,20,23,3,15,17,2
2012/05/07,13,12,20,22,2,20,20,0
2012/05/08,21,17,22,24,2,13,14,1
2012/05/09,18,6,26,28,2,29,30,1
2012/05/10,30,20,27,31,4,23,23,0
2012/05/11,23,14,26,30,4,2,2,0
2012/05/12,3,1,27,32,5,6,7,1
2012/05/13,5,4,27,32,5,23,23,0
2012/05/14,26,18,25,31,6,18,23,5
2012/05/15,21,15,28,31,3,20,21,1
2012/05/16,17,8,30,32,2,32,33,1
2012/05/17,31,23,28,30,2,30,30,0
2012/05/18,27,21,29,32,3,5,5,0
2012/05/19,0,0,29,32,3,7,8,1
2012/05/20,4,1,29,32,3,35,35,0
2012/05/21,27,17,25,30,5,26,26,0
2012/05/22,22,14,25,32,7,22,23,1
2012/05/23,28,10,27,34,7,24,24,0
2012/05/24,17,10,23,30,7,24,24,0
2012/05/25,21,6,25,32,7,11,11,0
2012/05/26,5,5,25,32,7,7,10,3
2012/05/27,6,2,25,32,7,18,18,0
2012/05/28,20,9,28,35,7,38,38,0
2012/05/29,29,25,27,34,7,48,50,2
2012/05/30,47,41,28,35,7,16,19,3
2012/05/31,10,8,29,35,6,15,16,1
2012/06/01,15,9,29,35,6,55,56,1
2012/06/02,55,53,29,35,6,27,30,3
2012/06/03,23,19,24,31,7,43,44,1
2012/06/04,40,36,24,31,7,64,65,1
2012/06/05,63,57,25,33,8,30,32,2
2012/06/06,28,25,24,33,9,12,14,2
2012/06/07,13,8,24,34,10,13,15,2
2012/06/08,13,11,26,37,11,4,6,2
2012/06/09,0,0,25,36,11,5,7,2
2012/06/10,3,1,25,37,12,20,23,3
2012/06/11,18,9,23,35,12,38,44,6
2012/06/12,39,35,25,36,11,34,45,11
2012/06/13,29,14,18,28,10,36,37,1
2012/06/14,40,23,20,29,9,16,20,4
2012/06/15,17,9,21,29,8,4,6,2
2012/06/16,3,1,22,31,9,2,4,2
2012/06/17,6,0,22,35,13,34,38,4
2012/06/18,45,23,23,39,16,35,43,8
2012/06/19,44,33,31,45,14,28,33,5
2012/06/20,32,18,34,48,14,55,61,6
2012/06/21,45,24,18,33,15,22,24,2
2012/06/22,22,13,20,34,14,2,3,1
2012/06/23,4,0,19,36,17,2,4,2
2012/06/24,1,0,17,34,17,30,39,9
2012/06/25,32,22,17,29,12,29,30,1
2012/06/26,31,24,19,31,12,30,32,2
2012/06/27,31,16,19,30,11,15,21,6
2012/06/28,28,6,20,34,14,39,41,2
2012/06/29,36,27,22,37,15,3,5,2
2012/06/30,3,2,23,38,15,1,3,2
2012/07/01,1,0,23,38,15,18,21,3
2012/07/02,17,6,20,34,14,12,16,4
2012/07/03,19,6,23,35,12,13,19,6
2012/07/04,14,12,23,33,10,28,30,2
2012/07/05,46,22,24,34,10,45,50,5
2012/07/06,48,38,25,36,11,3,5,2
2012/07/07,1,1,25,36,11,3,5,2
2012/07/08,6,1,29,41,12,13,16,3
2012/07/09,14,8,29,40,11,90,94,4
2012/07/10,273,250,24,35,11,18,20,2
2012/07/11,21,4,29,40,11,20,21,1
2012/07/12,28,17,33,45,12,19,20,1
2012/07/13,17,14,33,46,13,1,2,1
2012/07/14,1,0,33,47,14,4,5,1
2012/07/15,1,0,30,45,15,11,12,1
2012/07/16,16,11,31,45,14,28,33,5
2012/07/17,30,24,29,41,12,25,26,1
2012/07/18,24,19,31,43,12,21,23,2
2012/07/19,19,14,30,41,11,23,24,1
2012/07/20,23,16,29,40,11,4,5,1
2012/07/21,3,1,30,41,11,3,5,2
2012/07/22,5,1,31,43,12,21,27,6
2012/07/23,26,11,32,47,15,31,34,3
2012/07/24,36,23,32,46,14,31,37,6
2012/07/25,33,16,32,45,13,14,16,2
2012/07/26,14,5,33,46,13,9,12,3
2012/07/27,12,5,35,49,14,2,3,1
2012/07/28,2,0,35,51,16,2,3,1
2012/07/29,2,0,35,52,17,13,17,4
2012/07/30,19,6,35,53,18,21,22,1
2012/07/31,21,14,35,53,18,24,29,5
2012/08/01,21,14,34,51,17,21,22,1
2012/08/02,21,9,35,54,19,20,21,1
2012/08/03,19,11,36,55,19,5,6,1
2012/08/04,3,1,38,57,19,4,5,1
2012/08/05,2,0,38,57,19,18,20,2
2012/08/06,11,5,34,54,20,12,14,2
2012/08/07,10,6,31,51,20,20,27,7
2012/08/08,19,14,27,43,16,27,28,1
2012/08/09,18,6,28,44,16,15,16,1
2012/08/10,29,9,46,62,16,4,5,1
2012/08/11,0,0,46,62,16,4,5,1
2012/08/12,0,0,46,62,16,20,21,1
2012/08/13,21,12,46,63,17,39,41,2
2012/08/14,18,13,28,45,17,37,38,1
2012/08/15,36,28,28,45,17,38,42,4
2012/08/16,38,30,27,44,17,35,36,1
2012/08/17,31,26,28,45,17,4,5,1
2012/08/18,0,0,28,45,17,4,5,1
2012/08/19,0,0,28,44,16,9,11,2
2012/08/20,10,3,30,47,17,23,24,1
2012/08/21,23,11,30,48,18,27,28,1
2012/08/22,27,16,33,51,18,24,25,1
2012/08/23,20,14,32,50,18,14,18,4
2012/08/24,15,7,33,50,17,2,4,2
2012/08/25,1,0,33,51,18,3,5,2
2012/08/26,2,0,33,51,18,23,29,6
2012/08/27,19,10,29,45,16,12,19,7
2012/08/28,17,4,33,49,16,19,25,6
2012/08/29,14,10,29,43,14,24,29,5
2012/08/30,18,10,26,40,14,16,21,5
2012/08/31,12,0,27,41,14,3,7,4
2012/09/01,2,1,27,41,14,3,9,6
2012/09/02,1,0,26,40,14,5,10,5
2012/09/03,6,0,26,41,15,27,35,8
2012/09/04,17,12,20,33,13,22,23,1
2012/09/05,22,13,19,33,14,27,28,1
2012/09/06,27,18,19,34,15,19,23,4
2012/09/07,29,10,23,42,19,5,9,4
2012/09/08,3,1,23,44,21,4,8,4
2012/09/09,2,0,23,45,22,6,11,5
2012/09/10,2,0,23,44,21,9,13,4
2012/09/11,9,4,26,48,22,22,26,4
2012/09/12,22,16,24,48,24,18,21,3
2012/09/13,20,10,27,53,26,6,11,5
2012/09/14,7,1,26,55,29,7,9,2
2012/09/15,3,2,27,56,29,5,9,4
2012/09/16,3,0,27,57,30,15,17,2
2012/09/17,14,6,27,57,30,23,36,13
2012/09/18,22,16,29,50,21,13,19,6
2012/09/19,11,8,30,47,17,34,37,3
2012/09/20,37,23,29,47,18,20,21,1
2012/09/21,21,14,29,48,19,6,7,1
2012/09/22,3,0,29,51,22,6,7,1
2012/09/23,1,1,29,51,22,19,22,3
2012/09/24,18,10,30,50,20,29,31,2
2012/09/25,29,19,31,52,21,32,34,2
2012/09/26,23,15,27,48,21,15,18,3
2012/09/27,16,8,27,48,21,16,30,14
2012/09/28,9,6,26,37,11,7,7,0
2012/09/29,5,2,26,40,14,6,6,0
2012/09/30,3,1,26,42,16,27,27,0
2012/10/01,26,17,27,43,16,22,22,0
2012/10/02,26,16,31,47,16,14,19,5
2012/10/03,15,7,31,46,15,12,17,5
2012/10/04,14,7,32,45,13,13,13,0
2012/10/05,13,5,32,46,14,3,4,1
2012/10/06,3,0,33,47,14,4,5,1
2012/10/07,5,1,35,49,14,7,12,5
2012/10/08,7,1,36,50,14,16,17,1
2012/10/09,13,8,36,50,14,15,16,1
2012/10/10,18,13,39,54,15,22,24,2
2012/10/11,21,15,40,55,15,28,30,2
2012/10/12,27,12,36,51,15,5,6,1
2012/10/13,2,1,36,50,14,3,3,0
2012/10/14,1,0,36,51,15,14,15,1
2012/10/15,14,9,35,50,15,8,11,3
2012/10/16,13,5,39,53,14,17,21,4
2012/10/17,20,8,40,55,15,15,16,1
2012/10/18,16,9,43,62,19,9,11,2
2012/10/19,7,2,44,64,20,5,6,1
2012/10/20,1,0,44,64,20,5,7,2
2012/10/21,0,0,44,63,19,35,37,2
2012/10/22,35,28,44,63,19,34,37,3
2012/10/23,31,20,44,63,19,36,40,4
2012/10/24,39,23,46,67,21,33,37,4
2012/10/25,31,22,44,65,21,20,31,11
2012/10/26,14,4,41,59,18,5,7,2
2012/10/27,5,2,43,61,18,4,7,3
2012/10/28,3,1,43,62,19,22,25,3
2012/10/29,22,18,42,64,22,35,40,5
2012/10/30,35,25,42,61,19,54,60,6
2012/10/31,53,42,42,59,17,45,46,1
2012/11/01,49,39,45,63,18,17,19,2
2012/11/02,20,6,41,65,24,5,9,4
2012/11/03,8,2,41,64,23,4,6,2
2012/11/04,0,0,41,64,23,28,40,12
2012/11/05,27,17,41,56,15,26,32,6
2012/11/06,32,19,44,59,15,32,37,5
2012/11/07,37,24,45,62,17,16,22,6
2012/11/08,25,14,47,64,17,26,32,6
2012/11/09,17,7,44,61,17,26,31,5
2012/11/10,25,17,43,60,17,14,17,3
2012/11/11,13,6,46,63,17,26,33,7
2012/11/12,22,18,46,61,15,21,24,3
2012/11/13,17,14,45,60,15,30,33,3
2012/11/14,32,25,48,64,16,42,47,5
2012/11/15,44,37,54,69,15,30,33,3
2012/11/16,26,15,52,68,16,7,10,3
2012/11/17,3,1,52,68,16,8,11,3
2012/11/18,3,3,52,68,16,21,24,3
2012/11/19,19,13,53,70,17,46,50,4
2012/11/20,34,25,44,61,17,28,34,6
2012/11/21,25,15,43,59,16,16,20,4
2012/11/22,11,7,45,61,16,16,20,4
2012/11/23,11,7,46,62,16,6,10,4
2012/11/24,1,0,46,63,17,8,13,5
2012/11/25,3,2,46,63,17,27,32,5
2012/11/26,32,20,47,64,17,41,55,14
2012/11/27,31,20,37,51,14,22,28,6
2012/11/28,22,13,35,52,17,50,56,6
2012/11/29,50,39,38,55,17,43,48,5
2012/11/30,42,34,40,59,19,4,9,5
2012/12/01,1,0,40,60,20,5,11,6
2012/12/02,2,0,40,59,19,20,30,10
2012/12/03,20,13,41,59,18,42,51,9
2012/12/04,38,32,40,58,18,43,51,8
2012/12/05,41,27,39,57,18,31,39,8
2012/12/06,31,18,41,59,18,61,70,9
2012/12/07,67,47,47,67,20,11,17,6
2012/12/08,9,5,47,69,22,5,11,6
2012/12/09,0,0,47,69,22,22,29,7
2012/12/10,19,15,47,70,23,45,51,6
2012/12/11,48,35,46,72,26,45,61,16
2012/12/12,43,30,46,63,17,22,30,8
2012/12/13,21,13,47,63,16,24,31,7
2012/12/14,22,15,46,66,20,6,12,6
2012/12/15,0,0,46,66,20,7,17,10
2012/12/16,3,2,47,64,17,17,23,6
2012/12/17,17,11,49,67,18,23,29,6
2012/12/18,23,14,49,68,19,21,27,6
2012/12/19,19,11,49,69,20,24,31,7
2012/12/20,12,7,40,61,21,26,33,7
2012/12/21,22,15,39,60,21,6,17,11
2012/12/22,3,1,39,57,18,5,12,7
2012/12/23,1,0,39,55,16,7,11,4
2012/12/24,4,2,41,57,16,7,11,4
2012/12/25,4,3,43,59,16,19,24,5
2012/12/26,19,13,44,62,18,32,35,3
2012/12/27,24,21,38,56,18,15,17,2
2012/12/28,8,6,37,55,18,9,10,1
2012/12/29,4,2,38,56,18,10,11,1
2012/12/30,2,2,38,56,18,14,16,2
2012/12/31,8,4,36,56,20,8,10,2
2013/01/01,3,2,37,57,20,21,22,1
2013/01/02,18,13,38,58,20,41,52,11
2013/01/03,41,35,39,50,11,31,33,2
2013/01/04,24,20,35,47,12,11,12,1
2013/01/05,6,4,37,50,13,9,12,3
2013/01/06,5,1,37,52,15,30,31,1
2013/01/07,27,18,38,53,15,48,59,11
