date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/11/14,0,0,0,0,0,0,0,0
2012/11/15,1,0,0,0,0,0,0,0
2012/11/16,2,0,1,1,0,0,0,0
2012/11/17,0,0,1,1,0,0,0,0
2012/11/18,0,0,1,1,0,0,0,0
2012/11/19,0,0,1,1,0,0,0,0
2012/11/20,0,0,1,1,0,0,0,0
2012/11/21,0,0,1,1,0,0,0,0
2012/11/22,0,0,1,1,0,0,0,0
2012/11/23,0,0,1,1,0,0,0,0
2012/11/24,0,0,1,1,0,0,0,0
2012/11/25,0,0,1,1,0,0,0,0
2012/11/26,0,0,1,1,0,0,0,0
2012/11/27,0,0,1,1,0,0,0,0
2012/11/28,0,0,1,1,0,1,1,0
2012/11/29,1,0,1,1,0,0,0,0
2012/11/30,0,0,1,1,0,1,1,0
2012/12/01,0,0,0,0,0,1,1,0
2012/12/02,0,0,0,0,0,0,0,0
2012/12/03,0,0,0,0,0,0,0,0
