date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2013/01/22,0,0,0,0,0,0,0,0
2013/01/23,0,0,0,0,0,1,1,0
2013/01/24,1,1,0,0,0,0,0,0
2013/01/25,0,0,0,0,0,0,0,0
2013/01/26,0,0,0,0,0,0,0,0
2013/01/27,0,0,0,0,0,0,0,0
2013/01/28,0,0,0,0,0,0,0,0
2013/01/29,0,0,0,0,0,0,0,0
2013/01/30,0,0,0,0,0,0,0,0
2013/01/31,0,0,0,0,0,0,0,0
2013/02/01,0,0,0,0,0,0,0,0
2013/02/02,0,0,0,0,0,0,0,0
2013/02/03,0,0,0,0,0,0,0,0
2013/02/04,0,0,0,0,0,0,0,0
2013/02/05,0,0,0,0,0,1,1,0
2013/02/06,1,1,0,0,0,0,0,0
