date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/11/16,10,1,0,1,1,5,5,0
2012/11/17,4,0,0,1,1,3,3,0
2012/11/18,2,0,0,1,1,2,2,0
2012/11/19,5,0,0,1,1,10,14,4
2012/11/20,11,0,0,0,0,8,12,4
2012/11/21,15,0,1,1,0,0,0,0
2012/11/22,0,0,1,1,0,1,1,0
2012/11/23,0,0,0,0,0,0,0,0
2012/11/24,0,0,0,0,0,0,0,0
2012/11/25,0,0,0,0,0,2,2,0
2012/11/26,3,0,0,0,0,8,8,0
2012/11/27,9,0,0,1,1,13,13,0
2012/11/28,13,3,0,1,1,6,6,0
2012/11/29,7,0,0,1,1,10,12,2
2012/11/30,10,0,0,1,1,1,1,0
2012/12/01,3,0,2,3,1,0,0,0
2012/12/02,1,0,2,3,1,5,9,4
2012/12/03,6,0,0,0,0,3,4,1
2012/12/04,8,0,0,1,1,2,3,1
2012/12/05,4,0,1,2,1,5,5,0
2012/12/06,6,1,2,3,1,4,5,1
2012/12/07,10,0,2,3,1,5,5,0
2012/12/08,5,1,1,2,1,3,3,0
2012/12/09,1,0,1,2,1,9,12,3
2012/12/10,13,0,1,1,0,19,19,0
2012/12/11,20,1,1,2,1,10,12,2
2012/12/12,13,4,1,2,1,9,10,1
2012/12/13,9,0,1,2,1,1,3,2
2012/12/14,3,0,2,3,1,1,2,1
2012/12/15,0,0,1,2,1,0,1,1
2012/12/16,0,0,1,2,1,2,3,1
2012/12/17,1,0,0,1,1,3,5,2
2012/12/18,4,0,1,1,0,2,3,1
2012/12/19,5,1,1,1,0,2,5,3
2012/12/20,3,0,1,1,0,5,8,3
2012/12/21,7,0,0,1,1,1,1,0
2012/12/22,1,0,1,2,1,0,0,0
2012/12/23,0,0,1,2,1,1,2,1
2012/12/24,3,0,2,3,1,0,0,0
2012/12/25,1,0,2,3,1,0,1,1
2012/12/26,0,0,2,3,1,5,5,0
2012/12/27,6,0,0,1,1,3,5,2
