date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2012/07/25,2,1,0,0,0,0,0,0
2012/07/26,0,0,0,0,0,0,0,0
2012/07/27,0,0,0,0,0,0,0,0
2012/07/28,0,0,0,0,0,0,0,0
2012/07/29,0,0,0,0,0,0,0,0
2012/07/30,0,0,0,0,0,0,0,0
2012/07/31,0,0,0,0,0,0,0,0
2012/08/01,0,0,0,0,0,0,0,0
2012/08/02,0,0,0,0,0,0,0,0
2012/08/03,0,0,0,0,0,0,0,0
2012/08/04,0,0,0,0,0,0,0,0
2012/08/05,0,0,0,0,0,0,0,0
2012/08/06,0,0,0,0,0,0,0,0
