date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/11/08,0,0,0,0,0,0,0,0
2012/11/09,1,0,1,1,0,0,0,0
2012/11/10,0,0,1,1,0,0,0,0
2012/11/11,0,0,1,1,0,0,0,0
2012/11/12,0,0,1,1,0,0,0,0
2012/11/13,0,0,1,1,0,0,0,0
2012/11/14,0,0,1,1,0,1,3,2
2012/11/15,2,1,0,0,0,0,1,1
2012/11/16,1,0,0,0,0,0,0,0
2012/11/17,0,0,0,0,0,0,0,0
2012/11/18,0,0,0,0,0,0,1,1
2012/11/19,1,0,0,0,0,0,1,1
2012/11/20,1,0,0,0,0,0,1,1
2012/11/21,1,0,0,0,0,0,1,1
2012/11/22,1,0,0,0,0,0,1,1
2012/11/23,1,0,0,0,0,0,1,1
2012/11/24,1,0,0,0,0,0,1,1
2012/11/25,1,0,0,0,0,1,2,1
2012/11/26,2,0,0,0,0,0,1,1
2012/11/27,1,0,0,0,0,0,1,1
2012/11/28,1,0,0,0,0,2,3,1
2012/11/29,4,0,1,1,0,1,2,1
2012/11/30,3,0,2,2,0,0,0,0
2012/12/01,0,0,2,2,0,0,1,1
2012/12/02,1,0,2,2,0,1,2,1
2012/12/03,2,0,2,2,0,0,1,1
2012/12/04,1,0,2,2,0,0,0,0
2012/12/05,0,0,2,2,0,0,1,1
