date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/11/25,0,0,0,0,0,0,0,0
2012/11/26,0,0,0,0,0,1,1,0
2012/11/27,2,1,1,1,0,0,0,0
2012/11/28,0,0,1,1,0,1,1,0
2012/11/29,1,0,1,1,0,0,0,0
2012/11/30,0,0,1,1,0,0,0,0
2012/12/01,0,0,1,1,0,0,0,0
2012/12/02,0,0,1,1,0,0,0,0
2012/12/03,0,0,1,1,0,0,0,0
2012/12/04,0,0,1,1,0,0,0,0
2012/12/05,0,0,1,1,0,0,0,0
2012/12/06,0,0,1,1,0,0,0,0
2012/12/07,0,0,1,1,0,0,0,0
2012/12/08,0,0,1,1,0,0,0,0
2012/12/09,0,0,1,1,0,1,1,0
2012/12/10,0,0,0,0,0,1,1,0
2012/12/11,0,0,0,0,0,0,0,0
2012/12/12,0,0,0,0,0,0,0,0
2012/12/13,0,0,0,0,0,0,0,0
2012/12/14,1,0,0,1,1,0,0,0
2012/12/15,0,0,0,1,1,0,0,0
2012/12/16,0,0,0,1,1,0,0,0
2012/12/17,1,0,0,2,2,0,0,0
2012/12/18,1,0,1,3,2,1,1,0
2012/12/19,1,0,1,3,2,0,0,0
2012/12/20,0,0,1,3,2,1,2,1
2012/12/21,0,0,0,1,1,1,1,0
2012/12/22,1,0,0,1,1,0,1,1
2012/12/23,1,0,0,1,1,0,0,0
2012/12/24,0,0,0,1,1,0,1,1
2012/12/25,1,0,0,1,1,0,1,1
2012/12/26,1,0,0,1,1,1,2,1
2012/12/27,2,0,0,1,1,1,3,2
2012/12/28,3,0,0,0,0,1,3,2
2012/12/29,1,0,0,0,0,0,1,1
2012/12/30,3,0,1,1,0,3,3,0
2012/12/31,2,0,1,1,0,0,0,0
2013/01/01,0,0,1,1,0,0,2,2
2013/01/02,4,0,1,1,0,2,2,0
2013/01/03,0,0,1,1,0,1,2,1
2013/01/04,1,0,0,0,0,2,2,0
2013/01/05,3,0,1,1,0,0,1,1
2013/01/06,1,0,1,1,0,1,2,1
2013/01/07,2,0,1,1,0,0,1,1
2013/01/08,2,0,2,2,0,0,0,0
2013/01/09,1,0,3,3,0,2,3,1
2013/01/10,1,0,1,1,0,0,1,1
2013/01/11,1,0,1,1,0,0,0,0
2013/01/12,2,1,2,2,0,0,1,1
2013/01/13,1,0,2,2,0,1,1,0
2013/01/14,0,0,1,1,0,0,0,0
2013/01/15,0,0,1,1,0,0,0,0
2013/01/16,0,0,1,1,0,2,2,0
2013/01/17,2,0,0,0,0,2,2,0
2013/01/18,1,0,0,0,0,0,0,0
