date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2012/05/12,2,0,0,1,1,0,0,0
2012/05/13,1,0,0,0,0,0,0,0
2012/05/21,1,0,0,0,0,0,0,0
2012/06/12,0,0,0,0,0,0,1,1
2012/06/15,1,0,0,0,0,0,1,1
2012/07/03,7,0,0,0,0,0,0,0
2012/07/04,0,0,0,0,0,0,1,1
2012/05/12,2,0,0,1,1,0,0,0
2012/05/13,1,0,0,0,0,0,0,0
2012/05/21,1,0,0,0,0,0,0,0
2012/06/12,0,0,0,0,0,0,1,1
2012/06/15,1,0,0,0,0,0,1,1
2012/07/03,7,0,0,0,0,0,0,0
2012/07/04,0,0,0,0,0,0,1,1
