date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2011/10/20,6,0,0,0,0,0,0,0
2011/10/28,3,3,0,0,0,0,0,0
2012/01/22,1,0,0,0,0,0,0,0
2012/02/04,1,0,1,1,0,0,0,0
2012/03/06,4,4,0,0,0,0,0,0
2012/03/08,4,4,0,0,0,0,0,0
2012/03/29,1,1,0,0,0,0,0,0
2012/03/30,5,5,0,0,0,0,0,0
2012/04/02,5,5,0,0,0,0,0,0
2012/04/03,2,2,0,0,0,0,0,0
2012/04/04,5,5,0,0,0,0,0,0
2012/04/05,3,1,0,0,0,2,2,0
2012/04/06,3,1,1,2,1,0,1,1
2012/04/11,1,1,0,0,0,0,0,0
2012/04/12,1,1,0,0,0,0,0,0
2012/04/16,1,0,0,0,0,0,0,0
2012/04/19,7,7,0,0,0,0,0,0
2012/04/20,1,1,1,1,0,0,0,0
2012/04/23,2,2,0,0,0,0,0,0
2012/04/24,1,1,0,0,0,0,0,0
2012/04/25,1,1,0,0,0,0,0,0
2012/05/18,2,2,0,0,0,0,0,0
2012/06/17,1,0,0,0,0,0,0,0
2012/06/18,2,2,0,0,0,0,0,0
2012/06/19,1,0,0,0,0,0,0,0
2012/06/21,3,3,0,0,0,0,0,0
2012/06/27,2,2,0,0,0,0,0,0
2012/06/29,4,4,0,0,0,0,0,0
2012/07/03,9,7,0,0,0,0,0,0
2012/07/04,1,1,0,0,0,0,0,0
2012/07/05,1,1,0,0,0,0,0,0
2012/07/06,9,9,0,0,0,0,0,0
2012/07/07,2,2,2,2,0,0,0,0
2012/07/13,4,4,0,0,0,0,0,0
2012/07/19,5,5,0,0,0,0,0,0
2012/07/20,4,4,1,1,0,0,0,0
2012/07/27,1,1,0,0,0,0,0,0
2012/07/30,3,3,0,0,0,0,0,0
2012/07/31,7,7,0,0,0,0,0,0
2012/08/02,5,5,0,0,0,0,0,0
2011/10/20,6,0,0,0,0,0,0,0
2011/10/28,3,3,0,0,0,0,0,0
2012/01/22,1,0,0,0,0,0,0,0
2012/02/04,1,0,1,1,0,0,0,0
2012/03/06,4,4,0,0,0,0,0,0
2012/03/08,4,4,0,0,0,0,0,0
2012/03/29,1,1,0,0,0,0,0,0
2012/03/30,5,5,0,0,0,0,0,0
2012/04/02,5,5,0,0,0,0,0,0
2012/04/03,2,2,0,0,0,0,0,0
2012/04/04,5,5,0,0,0,0,0,0
2012/04/05,3,1,0,0,0,2,2,0
2012/04/06,3,1,1,2,1,0,1,1
2012/04/11,1,1,0,0,0,0,0,0
2012/04/12,1,1,0,0,0,0,0,0
2012/04/16,1,0,0,0,0,0,0,0
2012/04/19,7,7,0,0,0,0,0,0
2012/04/20,1,1,1,1,0,0,0,0
2012/04/23,2,2,0,0,0,0,0,0
2012/04/24,1,1,0,0,0,0,0,0
2012/04/25,1,1,0,0,0,0,0,0
2012/05/18,2,2,0,0,0,0,0,0
2012/06/17,1,0,0,0,0,0,0,0
2012/06/18,2,2,0,0,0,0,0,0
2012/06/19,1,0,0,0,0,0,0,0
2012/06/21,3,3,0,0,0,0,0,0
2012/06/27,2,2,0,0,0,0,0,0
2012/06/29,4,4,0,0,0,0,0,0
2012/07/03,9,7,0,0,0,0,0,0
2012/07/04,1,1,0,0,0,0,0,0
2012/07/05,1,1,0,0,0,0,0,0
2012/07/06,9,9,0,0,0,0,0,0
2012/07/07,2,2,2,2,0,0,0,0
2012/07/13,4,4,0,0,0,0,0,0
2012/07/19,5,5,0,0,0,0,0,0
2012/07/20,4,4,1,1,0,0,0,0
2012/07/27,1,1,0,0,0,0,0,0
2012/07/30,3,3,0,0,0,0,0,0
2012/07/31,7,7,0,0,0,0,0,0
2012/08/02,5,5,0,0,0,0,0,0
