date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2012/06/08,1,1,0,0,0,0,0,0
2012/06/12,1,0,1,1,0,0,0,0
2012/06/14,1,0,0,0,0,0,0,0
2012/06/18,2,0,0,0,0,1,1,0
2012/06/21,2,0,0,0,0,0,0,0
2012/06/22,1,0,0,0,0,0,0,0
2012/06/23,1,0,0,0,0,0,0,0
2012/06/24,1,0,0,0,0,0,0,0
2012/06/27,3,0,0,0,0,0,0,0
2012/06/28,2,1,0,0,0,0,0,0
2012/06/29,2,1,1,1,0,0,0,0
2012/07/02,1,0,0,0,0,0,0,0
2012/07/04,1,0,0,0,0,0,0,0
2012/07/06,1,0,0,0,0,0,0,0
2012/07/23,1,0,0,0,0,0,0,0
2012/08/01,1,0,0,0,0,0,0,0
