date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/05/02,6,1,0,0,0,12,12,0
2012/05/03,14,0,0,0,0,7,7,0
2012/05/04,8,0,0,0,0,0,1,1
2012/05/05,1,0,0,0,0,0,0,0
2012/05/06,1,0,0,0,0,7,9,2
2012/05/07,10,0,0,0,0,16,17,1
2012/05/08,18,1,0,0,0,14,15,1
2012/05/09,17,2,0,0,0,6,7,1
2012/05/10,6,0,0,0,0,3,4,1
2012/05/11,4,0,0,0,0,0,1,1
2012/05/12,1,0,0,0,0,0,1,1
2012/05/13,1,0,0,0,0,10,11,1
2012/05/14,13,3,1,1,0,13,13,0
2012/05/15,13,1,1,1,0,11,11,0
2012/05/16,12,2,1,1,0,3,3,0
2012/05/17,4,0,1,1,0,15,15,0
2012/05/18,13,2,1,1,0,0,0,0
2012/05/19,3,0,4,4,0,0,1,1
2012/05/20,1,0,4,4,0,13,14,1
2012/05/21,13,0,1,1,0,9,10,1
2012/05/22,12,1,1,1,0,6,7,1
2012/05/23,5,0,1,1,0,15,16,1
2012/05/24,22,4,1,1,0,1,2,1
2012/05/25,5,0,3,3,0,0,0,0
2012/05/26,0,0,3,3,0,0,1,1
2012/05/27,1,0,3,3,0,0,1,1
2012/05/28,3,0,3,3,0,6,7,1
2012/05/29,7,0,1,1,0,15,16,1
2012/05/30,13,1,0,0,0,1,2,1
2012/05/31,2,0,0,0,0,9,10,1
2012/06/01,10,0,0,1,1,1,1,0
2012/06/02,4,0,3,4,1,1,3,2
2012/06/03,4,0,5,6,1,1,2,1
2012/06/04,3,0,7,8,1,2,3,1
2012/06/05,3,0,6,7,1,10,12,2
2012/06/06,4,0,0,0,0,1,2,1
2012/06/07,2,0,0,0,0,0,0,0
2012/06/08,2,0,1,1,0,0,0,0
2012/06/09,0,0,1,1,0,0,1,1
2012/06/10,1,0,1,1,0,0,2,2
2012/06/11,2,0,1,1,0,1,2,1
2012/06/12,1,0,0,0,0,2,3,1
2012/06/13,3,0,0,0,0,0,1,1
2012/06/14,2,0,0,0,0,0,1,1
2012/06/15,1,0,0,0,0,0,0,0
2012/06/16,0,0,0,0,0,0,1,1
2012/06/17,1,0,0,0,0,3,4,1
2012/06/18,5,0,0,0,0,3,4,1
2012/06/19,3,0,0,0,0,0,1,1
2012/06/20,2,0,1,1,0,0,1,1
2012/06/21,1,0,1,1,0,1,2,1
2012/06/22,1,0,0,0,0,0,1,1
2012/06/23,1,0,0,0,0,0,1,1
2012/06/24,2,0,0,0,0,0,2,2
2012/06/25,2,0,1,1,0,0,2,2
2012/06/26,2,0,2,2,0,3,5,2
2012/06/27,8,0,4,4,0,0,1,1
2012/06/28,5,0,9,9,0,0,1,1
2012/06/29,0,0,9,9,0,0,2,2
2012/06/30,1,0,9,9,0,1,4,3
2012/07/01,2,0,8,8,0,9,10,1
2012/07/02,2,0,0,0,0,3,4,1
2012/07/03,4,1,0,0,0,0,1,1
2012/07/04,1,0,0,0,0,1,2,1
2012/07/05,4,0,1,1,0,1,2,1
2012/07/06,1,0,1,1,0,0,0,0
2012/07/07,0,0,1,1,0,0,1,1
2012/07/08,1,0,1,1,0,0,1,1
2012/07/09,1,0,1,1,0,0,1,1
2012/07/10,1,0,1,1,0,1,2,1
2012/07/11,2,0,1,1,0,0,0,0
2012/07/12,1,0,2,2,0,0,0,0
2012/07/13,0,0,2,2,0,0,0,0
2012/07/14,0,0,2,2,0,0,0,0
2012/07/15,0,0,2,2,0,0,0,0
2012/07/16,0,0,2,2,0,0,0,0
2012/07/17,0,0,2,2,0,1,2,1
2012/07/18,1,0,1,1,0,0,0,0
2012/07/19,0,0,1,1,0,9,9,0
2012/07/20,9,0,1,1,0,0,0,0
2012/07/21,0,0,1,1,0,0,0,0
2012/07/22,0,0,1,1,0,1,2,1
2012/07/23,2,0,1,1,0,0,0,0
2012/07/24,2,0,1,1,0,0,0,0
2012/07/25,0,0,1,1,0,0,0,0
2012/07/26,0,0,1,1,0,0,0,0
2012/07/27,0,0,1,1,0,0,0,0
2012/07/28,0,0,1,1,0,0,0,0
2012/07/29,0,0,1,1,0,0,0,0
2012/07/30,0,0,1,1,0,0,0,0
2012/07/31,0,0,1,1,0,1,2,1
2012/08/01,5,0,1,1,0,4,4,0
2012/08/02,1,0,1,1,0,1,2,1
2012/08/03,1,0,1,1,0,0,0,0
2012/08/04,0,0,1,1,0,0,1,1
2012/08/05,1,0,1,1,0,1,2,1
2012/08/06,2,0,1,1,0,0,1,1
2012/08/07,1,0,1,1,0,0,1,1
2012/08/08,1,0,1,1,0,0,1,1
2012/08/09,1,0,1,1,0,1,2,1
2012/08/10,2,1,1,1,0,0,2,2
2012/08/11,2,0,1,1,0,0,1,1
2012/08/12,1,0,1,1,0,0,1,1
2012/08/13,2,0,2,2,0,0,1,1
2012/08/14,1,0,2,2,0,0,1,1
2012/08/15,1,0,2,2,0,1,2,1
2012/08/16,2,0,1,1,0,0,1,1
2012/08/17,1,0,1,1,0,0,0,0
2012/08/18,0,0,1,1,0,0,1,1
2012/08/19,1,0,1,1,0,3,4,1
2012/08/20,4,3,1,1,0,0,1,1
2012/08/21,1,0,1,1,0,0,0,0
2012/08/22,0,0,1,1,0,0,1,1
2012/08/23,1,0,1,1,0,0,1,1
2012/08/24,1,0,1,1,0,0,0,0
2012/08/25,0,0,1,1,0,0,0,0
2012/08/26,0,0,1,1,0,1,1,0
2012/08/27,1,0,1,1,0,0,1,1
2012/08/28,1,0,1,1,0,0,0,0
2012/08/29,0,0,1,1,0,0,1,1
2012/08/30,1,0,1,1,0,0,0,0
2012/08/31,0,0,1,1,0,0,1,1
2012/09/01,1,0,1,1,0,0,0,0
2012/09/02,0,0,1,1,0,0,0,0
2012/09/03,3,0,3,3,0,0,1,1
2012/09/04,1,0,3,3,0,0,1,1
2012/09/05,4,0,6,6,0,1,2,1
2012/09/06,2,0,6,6,0,1,2,1
2012/09/07,4,0,7,7,0,1,2,1
2012/09/08,1,0,7,7,0,1,1,0
2012/09/09,0,0,7,7,0,2,2,0
2012/09/10,2,0,8,8,0,0,1,1
2012/09/11,1,0,8,8,0,7,7,0
2012/09/12,7,0,5,5,0,0,1,1
2012/09/13,3,0,7,7,0,0,0,0
2012/09/14,0,0,7,7,0,0,0,0
2012/09/15,0,0,7,7,0,0,1,1
2012/09/16,1,0,7,7,0,3,3,0
2012/09/17,1,0,5,5,0,2,3,1
2012/09/18,9,0,11,11,0,0,1,1
2012/09/19,2,0,12,12,0,1,1,0
2012/09/20,1,0,12,12,0,1,2,1
2012/09/21,7,0,15,15,0,5,5,0
2012/09/22,0,0,12,12,0,0,1,1
2012/09/23,2,0,13,13,0,11,12,1
2012/09/24,5,0,6,6,0,1,1,0
2012/09/25,13,0,6,6,0,27,28,1
2012/09/26,12,0,4,4,0,10,11,1
2012/09/27,11,0,3,3,0,2,3,1
2012/09/28,2,0,2,2,0,0,0,0
2012/09/29,0,0,2,2,0,0,1,1
2012/09/30,1,0,2,2,0,6,7,1
2012/10/01,6,0,1,1,0,4,6,2
2012/10/02,9,0,1,1,0,6,7,1
2012/10/03,9,2,2,2,0,3,4,1
2012/10/04,6,1,5,5,0,4,4,0
2012/10/05,10,0,11,11,0,0,0,0
2012/10/06,7,0,18,18,0,0,1,1
2012/10/07,1,0,18,18,0,3,4,1
2012/10/08,2,0,16,16,0,17,18,1
2012/10/09,5,0,3,3,0,7,8,1
2012/10/10,7,0,1,1,0,12,13,1
2012/10/11,15,0,2,2,0,2,3,1
2012/10/12,8,0,2,2,0,6,6,0
2012/10/13,1,0,2,2,0,0,1,1
2012/10/14,2,0,1,1,0,4,5,1
2012/10/15,6,1,2,2,0,0,1,1
2012/10/16,9,0,2,2,0,10,11,1
2012/10/17,11,0,1,1,0,20,21,1
2012/10/18,24,0,7,7,0,1,2,1
2012/10/19,14,0,8,8,0,17,18,1
2012/10/20,2,0,2,2,0,0,0,0
2012/10/21,0,0,1,1,0,17,19,2
2012/10/22,21,0,1,1,0,13,14,1
2012/10/23,14,0,3,3,0,3,4,1
2012/10/24,6,0,3,3,0,14,16,2
2012/10/25,22,0,3,3,0,15,16,1
2012/10/26,18,0,12,12,0,0,1,1
2012/10/27,2,0,13,13,0,0,1,1
2012/10/28,1,0,13,13,0,13,15,2
2012/10/29,13,0,6,6,0,7,10,3
2012/10/30,11,1,8,9,1,6,9,3
2012/10/31,12,2,8,9,1,12,13,1
2012/11/01,20,0,9,9,0,17,19,2
2012/11/02,5,0,8,8,0,6,8,2
2012/11/03,4,1,8,8,0,2,4,2
2012/11/04,1,0,8,8,0,4,6,2
2012/11/05,2,0,7,7,0,4,6,2
2012/11/06,1,0,5,5,0,4,6,2
2012/11/07,1,0,5,5,0,3,4,1
2012/11/08,0,0,5,5,0,3,5,2
2012/11/09,11,0,15,15,0,4,5,1
2012/11/10,8,0,17,17,0,8,10,2
2012/11/11,17,1,22,22,0,0,1,1
2012/11/12,0,0,22,22,0,0,2,2
2012/11/13,1,0,22,22,0,0,2,2
2012/11/14,2,0,23,23,0,2,4,2
2012/11/15,2,0,22,22,0,0,2,2
2012/11/16,1,0,22,22,0,0,2,2
2012/11/17,1,0,22,22,0,1,3,2
2012/11/18,1,0,21,21,0,7,9,2
2012/11/19,14,0,26,26,0,4,4,0
2012/11/20,3,1,24,24,0,12,12,0
2012/11/21,0,0,10,10,0,1,2,1
2012/11/22,2,0,11,11,0,1,2,1
2012/11/23,1,0,10,10,0,1,1,0
2012/11/24,0,0,10,10,0,1,2,1
2012/11/25,1,0,10,10,0,3,4,1
2012/11/26,2,0,8,8,0,11,12,1
2012/11/27,3,0,0,0,0,0,0,0
