date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/04/04,27,17,14,14,0,13,13,0
2012/04/05,16,10,15,15,0,33,33,0
2012/04/06,32,26,19,19,0,3,3,0
2012/04/07,0,0,19,19,0,3,3,0
2012/04/08,0,0,19,19,0,28,28,0
2012/04/09,24,23,17,17,0,28,28,0
2012/04/10,26,21,15,15,0,20,20,0
2012/04/11,21,18,15,15,0,23,23,0
2012/04/12,22,16,15,15,0,41,41,0
2012/04/13,41,37,15,15,0,4,4,0
2012/04/14,3,3,15,15,0,2,2,0
2012/04/15,3,3,16,16,0,22,22,0
2012/04/16,21,16,16,16,0,10,10,0
2012/04/17,10,8,17,17,0,7,7,0
2012/04/18,8,6,19,19,0,18,18,0
2012/04/19,18,16,18,18,0,21,21,0
2012/04/20,25,17,20,21,1,6,6,0
2012/04/21,2,1,20,21,1,6,6,0
2012/04/22,1,1,20,21,1,19,19,0
2012/04/23,16,11,18,19,1,25,25,0
2012/04/24,21,17,16,17,1,16,16,0
2012/04/25,17,3,18,20,2,13,13,0
2012/04/26,15,11,20,22,2,16,16,0
2012/04/27,15,8,21,23,2,3,3,0
2012/04/28,2,1,22,24,2,2,2,0
2012/04/29,0,0,22,24,2,16,16,0
2012/04/30,14,9,20,22,2,35,35,0
2012/05/01,33,29,18,20,2,32,33,1
2012/05/02,33,24,18,20,2,25,25,0
2012/05/03,32,18,20,22,2,26,26,0
2012/05/04,22,18,19,22,3,8,8,0
2012/05/05,6,6,19,22,3,2,2,0
2012/05/06,1,0,19,22,3,12,14,2
2012/05/07,10,9,19,21,2,16,16,0
2012/05/08,15,12,20,22,2,12,13,1
2012/05/09,14,5,22,24,2,27,27,0
2012/05/10,26,18,23,25,2,22,22,0
2012/05/11,23,14,23,25,2,2,2,0
2012/05/12,2,1,24,26,2,3,3,0
2012/05/13,1,1,24,26,2,23,23,0
2012/05/14,20,18,22,24,2,9,9,0
2012/05/15,12,8,26,28,2,12,12,0
2012/05/16,11,3,27,29,2,20,20,0
2012/05/17,19,12,26,28,2,14,14,0
2012/05/18,10,7,27,29,2,5,5,0
2012/05/19,0,0,27,29,2,6,6,0
2012/05/20,3,0,27,30,3,26,26,0
2012/05/21,17,8,23,27,4,24,24,0
2012/05/22,19,11,23,29,6,20,20,0
2012/05/23,25,9,25,31,6,20,20,0
2012/05/24,10,6,21,27,6,12,12,0
2012/05/25,7,5,22,28,6,10,10,0
2012/05/26,5,5,22,28,6,7,10,3
2012/05/27,6,2,22,28,6,14,14,0
2012/05/28,11,5,23,29,6,30,30,0
2012/05/29,22,19,21,27,6,35,35,0
2012/05/30,30,27,20,26,6,9,9,0
2012/05/31,3,3,20,26,6,12,12,0
2012/06/01,9,6,20,26,6,21,21,0
2012/06/02,19,17,20,26,6,23,25,2
2012/06/03,19,17,17,23,6,39,39,0
2012/06/04,34,33,17,23,6,56,56,0
2012/06/05,55,49,18,25,7,28,28,0
2012/06/06,24,23,17,24,7,11,11,0
2012/06/07,10,7,17,24,7,12,12,0
2012/06/08,10,9,18,25,7,4,4,0
2012/06/09,0,0,17,24,7,5,5,0
2012/06/10,1,1,17,24,7,14,14,0
2012/06/11,10,4,16,23,7,18,18,0
2012/06/12,15,14,16,23,7,21,22,1
2012/06/13,13,7,11,17,6,28,29,1
2012/06/14,33,16,13,18,5,13,15,2
2012/06/15,9,4,12,17,5,4,5,1
2012/06/16,1,0,12,17,5,2,3,1
2012/06/17,1,0,12,17,5,32,33,1
2012/06/18,33,21,13,18,5,28,29,1
2012/06/19,27,24,13,18,5,20,22,2
2012/06/20,23,13,15,20,5,36,37,1
2012/06/21,35,20,12,17,5,18,19,1
2012/06/22,16,9,13,18,5,2,3,1
2012/06/23,2,0,13,20,7,2,3,1
2012/06/24,0,0,11,18,7,27,29,2
2012/06/25,26,21,11,17,6,19,20,1
2012/06/26,19,18,12,18,6,26,28,2
2012/06/27,26,15,11,16,5,10,13,3
2012/06/28,17,3,12,17,5,37,38,1
2012/06/29,33,25,14,19,5,3,4,1
2012/06/30,2,2,14,19,5,1,2,1
2012/07/01,0,0,14,19,5,6,7,1
2012/07/02,6,1,14,19,5,8,9,1
2012/07/03,11,4,16,21,5,5,6,1
2012/07/04,4,4,16,21,5,15,16,1
2012/07/05,16,9,18,23,5,23,24,1
2012/07/06,25,20,20,25,5,2,3,1
2012/07/07,1,1,20,25,5,2,3,1
2012/07/08,1,1,20,25,5,12,13,1
2012/07/09,11,8,19,24,5,20,21,1
2012/07/10,18,15,15,20,5,14,15,1
2012/07/11,16,4,18,23,5,19,20,1
2012/07/12,26,17,23,28,5,18,19,1
2012/07/13,15,13,23,28,5,1,2,1
2012/07/14,0,0,23,28,5,1,2,1
2012/07/15,0,0,23,28,5,9,10,1
2012/07/16,11,9,24,29,5,21,22,1
2012/07/17,24,21,24,29,5,24,25,1
2012/07/18,21,18,25,30,5,15,16,1
2012/07/19,11,8,22,27,5,20,21,1
2012/07/20,21,14,21,26,5,3,4,1
2012/07/21,0,0,21,26,5,3,4,1
2012/07/22,0,0,21,26,5,19,20,1
2012/07/23,20,10,22,27,5,28,29,1
2012/07/24,30,21,22,27,5,26,27,1
2012/07/25,29,13,24,29,5,13,14,1
2012/07/26,11,5,24,29,5,8,9,1
2012/07/27,8,4,26,31,5,2,3,1
2012/07/28,0,0,26,31,5,2,3,1
2012/07/29,0,0,26,31,5,11,12,1
2012/07/30,14,5,27,32,5,14,15,1
2012/07/31,16,10,28,33,5,14,15,1
2012/08/01,10,10,28,33,5,18,19,1
2012/08/02,17,8,28,33,5,17,18,1
2012/08/03,16,11,29,34,5,4,5,1
2012/08/04,2,1,30,35,5,3,4,1
2012/08/05,1,0,30,35,5,13,14,1
2012/08/06,7,2,27,32,5,10,11,1
2012/08/07,9,6,24,29,5,19,20,1
2012/08/08,17,14,19,24,5,22,23,1
2012/08/09,13,3,19,24,5,9,10,1
2012/08/10,6,5,19,24,5,3,4,1
2012/08/11,0,0,19,24,5,3,4,1
2012/08/12,0,0,19,24,5,18,19,1
2012/08/13,18,11,19,24,5,19,20,1
2012/08/14,17,12,19,24,5,32,33,1
2012/08/15,30,25,20,25,5,35,37,2
2012/08/16,36,28,19,24,5,34,35,1
2012/08/17,31,26,20,25,5,3,4,1
2012/08/18,0,0,20,25,5,3,4,1
2012/08/19,0,0,20,25,5,8,9,1
2012/08/20,8,3,22,27,5,22,23,1
2012/08/21,21,10,22,27,5,23,24,1
2012/08/22,23,14,24,29,5,21,22,1
2012/08/23,18,13,23,28,5,12,13,1
2012/08/24,11,5,23,28,5,1,2,1
2012/08/25,0,0,23,28,5,2,3,1
2012/08/26,2,0,23,28,5,19,20,1
2012/08/27,15,9,20,25,5,9,12,3
2012/08/28,16,4,23,28,5,14,17,3
2012/08/29,11,8,20,23,3,17,19,2
2012/08/30,12,5,18,21,3,12,13,1
2012/08/31,10,0,20,23,3,1,2,1
2012/09/01,0,0,20,23,3,2,3,1
2012/09/02,0,0,19,22,3,4,5,1
2012/09/03,5,0,19,22,3,19,21,2
2012/09/04,10,6,13,16,3,17,17,0
2012/09/05,17,9,12,16,4,22,22,0
2012/09/06,22,14,13,17,4,9,9,0
2012/09/07,10,6,15,19,4,2,2,0
2012/09/08,0,0,15,19,4,2,2,0
2012/09/09,0,0,15,19,4,4,4,0
2012/09/10,2,0,15,19,4,6,6,0
2012/09/11,7,3,18,22,4,18,18,0
2012/09/12,18,15,19,23,4,11,11,0
2012/09/13,12,8,21,26,5,3,3,0
2012/09/14,3,1,21,27,6,3,3,0
2012/09/15,2,1,22,28,6,2,2,0
2012/09/16,0,0,22,28,6,11,11,0
2012/09/17,9,5,22,28,6,15,15,0
2012/09/18,15,12,23,29,6,7,7,0
2012/09/19,6,4,24,30,6,26,27,1
2012/09/20,29,18,24,30,6,17,17,0
2012/09/21,18,12,23,29,6,4,4,0
2012/09/22,0,0,23,29,6,3,3,0
2012/09/23,0,0,23,29,6,14,14,0
2012/09/24,17,9,26,32,6,27,27,0
2012/09/25,26,19,27,33,6,26,26,0
2012/09/26,19,12,23,29,6,11,11,0
2012/09/27,11,6,23,29,6,11,11,0
2012/09/28,6,5,23,29,6,6,6,0
2012/09/29,2,2,23,29,6,4,4,0
2012/09/30,1,0,23,30,7,23,23,0
2012/10/01,22,16,23,30,7,11,11,0
2012/10/02,16,8,27,34,7,8,8,0
2012/10/03,6,2,27,35,8,10,13,3
2012/10/04,12,7,28,34,6,8,8,0
2012/10/05,7,5,28,34,6,2,3,1
2012/10/06,2,0,28,34,6,2,3,1
2012/10/07,1,0,29,35,6,4,5,1
2012/10/08,4,1,31,37,6,10,11,1
2012/10/09,8,5,31,37,6,11,12,1
2012/10/10,12,11,33,39,6,16,18,2
2012/10/11,15,12,34,40,6,19,21,2
2012/10/12,17,5,29,35,6,2,2,0
2012/10/13,1,0,29,35,6,1,1,0
2012/10/14,0,0,29,35,6,11,11,0
2012/10/15,10,9,28,34,6,5,5,0
2012/10/16,10,5,31,37,6,10,11,1
2012/10/17,11,5,33,40,7,5,5,0
2012/10/18,5,3,36,43,7,3,3,0
2012/10/19,1,0,36,43,7,3,3,0
2012/10/20,0,0,36,43,7,3,3,0
2012/10/21,0,0,36,43,7,28,28,0
2012/10/22,28,22,35,42,7,23,24,1
2012/10/23,20,13,34,40,6,27,27,0
2012/10/24,26,20,34,40,6,22,22,0
2012/10/25,18,15,33,40,7,10,10,0
2012/10/26,9,4,33,41,8,3,3,0
2012/10/27,2,2,33,41,8,1,1,0
2012/10/28,0,0,33,41,8,18,19,1
2012/10/29,17,16,32,40,8,26,26,0
2012/10/30,26,21,32,40,8,46,46,0
2012/10/31,45,38,31,39,8,36,36,0
2012/11/01,39,33,34,42,8,6,6,0
2012/11/02,5,3,34,42,8,1,1,0
2012/11/03,1,0,34,42,8,2,2,0
2012/11/04,0,0,34,42,8,12,12,0
2012/11/05,10,8,34,42,8,7,7,0
2012/11/06,7,6,34,42,8,15,16,1
2012/11/07,15,11,33,41,8,9,9,0
2012/11/08,16,9,34,42,8,19,19,0
2012/11/09,11,7,32,40,8,5,5,0
2012/11/10,4,4,33,41,8,4,4,0
2012/11/11,3,1,34,42,8,13,13,0
2012/11/12,12,11,35,43,8,9,9,0
2012/11/13,7,5,35,43,8,17,17,0
2012/11/14,19,16,38,46,8,32,32,0
2012/11/15,33,29,42,50,8,14,14,0
2012/11/16,12,4,39,48,9,3,3,0
2012/11/17,0,0,39,48,9,3,3,0
2012/11/18,0,0,39,48,9,10,10,0
2012/11/19,9,8,40,49,9,35,35,0
2012/11/20,26,19,33,42,9,23,24,1
2012/11/21,21,13,31,39,8,10,10,0
2012/11/22,9,5,33,41,8,3,3,0
2012/11/23,3,0,34,42,8,2,2,0
2012/11/24,0,0,34,42,8,2,2,0
2012/11/25,0,0,34,42,8,13,14,1
2012/11/26,16,9,36,45,9,30,33,3
2012/11/27,21,17,29,36,7,15,18,3
2012/11/28,14,9,27,34,7,40,42,2
2012/11/29,39,33,28,35,7,40,42,2
2012/11/30,37,31,29,36,7,3,5,2
2012/12/01,1,0,29,37,8,4,6,2
2012/12/02,1,0,29,37,8,14,17,3
2012/12/03,13,9,30,38,8,37,39,2
2012/12/04,32,29,28,36,8,29,31,2
2012/12/05,28,18,27,35,8,20,22,2
2012/12/06,17,9,28,36,8,49,51,2
2012/12/07,51,33,30,39,9,10,11,1
2012/12/08,6,5,30,39,9,4,5,1
2012/12/09,0,0,30,39,9,16,18,2
2012/12/10,13,10,30,39,9,32,33,1
2012/12/11,30,22,29,38,9,23,24,1
2012/12/12,26,15,32,41,9,17,18,1
2012/12/13,14,10,33,42,9,22,23,1
2012/12/14,17,14,32,41,9,5,6,1
2012/12/15,0,0,32,41,9,5,6,1
2012/12/16,0,0,32,41,9,14,15,1
2012/12/17,10,5,30,39,9,15,16,1
2012/12/18,14,9,29,38,9,16,17,1
2012/12/19,13,7,29,38,9,6,7,1
2012/12/20,2,1,29,38,9,17,18,1
2012/12/21,12,9,28,37,9,5,5,0
2012/12/22,1,1,28,37,9,4,4,0
2012/12/23,0,0,28,37,9,5,5,0
2012/12/24,3,1,30,39,9,4,4,0
2012/12/25,2,1,32,41,9,13,14,1
2012/12/26,11,9,33,41,8,20,20,0
2012/12/27,17,14,33,41,8,10,10,0
2012/12/28,4,3,33,41,8,8,8,0
2012/12/29,4,2,34,42,8,7,7,0
2012/12/30,0,0,34,42,8,13,13,0
2012/12/31,4,4,32,40,8,5,5,0
2013/01/01,1,0,33,41,8,13,13,0
2013/01/02,10,7,35,43,8,28,29,1
2013/01/03,28,24,37,45,8,25,26,1
2013/01/04,17,15,33,41,8,10,10,0
2013/01/05,4,4,34,42,8,7,7,0
2013/01/06,0,0,34,42,8,20,20,0
2013/01/07,15,9,35,43,8,39,40,1
2013/01/08,28,22,0,0,0,0,0,0
