date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/08/08,0,0,0,0,0,0,0,0
2012/08/09,0,0,0,0,0,3,3,0
2012/08/10,3,2,0,0,0,0,0,0
2012/08/11,0,0,0,0,0,0,0,0
2012/08/12,0,0,0,0,0,0,0,0
2012/08/13,0,0,0,0,0,0,12,12
2012/08/14,13,0,0,0,0,0,3,3
2012/08/15,2,0,0,0,0,0,7,7
2012/08/16,7,0,0,0,0,0,1,1
2012/08/17,1,0,0,0,0,0,0,0
2012/08/18,0,0,0,0,0,0,1,1
2012/08/19,1,0,0,0,0,0,0,0
2012/08/20,0,0,0,0,0,0,1,1
2012/08/21,1,0,0,0,0,0,1,1
2012/08/22,1,0,0,0,0,0,1,1
2012/08/23,1,0,0,0,0,0,3,3
2012/08/24,3,0,0,0,0,0,2,2
2012/08/25,2,0,0,0,0,0,1,1
2012/08/26,1,0,0,0,0,0,0,0
2012/08/27,0,0,0,0,0,0,4,4
2012/08/28,4,0,0,0,0,0,1,1
2012/08/29,1,0,0,0,0,0,0,0
2012/08/30,0,0,0,0,0,0,2,2
2012/08/31,2,0,0,0,0,1,4,3
2012/09/01,4,0,0,0,0,0,0,0
2012/09/02,0,0,0,0,0,0,1,1
2012/09/03,1,0,0,0,0,0,4,4
2012/09/04,4,0,0,0,0,0,1,1
2012/09/05,1,0,0,0,0,0,1,1
2012/09/06,1,0,0,0,0,0,1,1
2012/09/07,1,0,0,0,0,0,0,0
2012/09/08,0,0,0,0,0,0,1,1
2012/09/09,1,0,0,0,0,0,1,1
2012/09/10,1,0,0,0,0,0,1,1
2012/09/11,1,0,0,0,0,0,1,1
2012/09/12,1,0,0,0,0,0,1,1
2012/09/13,1,0,0,0,0,0,1,1
2012/09/14,1,0,0,0,0,0,3,3
2012/09/15,3,0,0,0,0,0,2,2
2012/09/16,2,0,0,0,0,0,1,1
2012/09/17,1,0,0,0,0,0,0,0
2012/09/18,0,0,0,0,0,0,1,1
2012/09/19,1,0,0,0,0,0,0,0
2012/09/20,0,0,0,0,0,0,0,0
2012/09/21,0,0,0,0,0,0,0,0
2012/09/22,0,0,0,0,0,0,0,0
2012/09/23,0,0,0,0,0,0,0,0
2012/09/24,0,0,0,0,0,0,1,1
2012/09/25,1,0,0,0,0,0,0,0
2012/09/26,0,0,0,0,0,0,0,0
2012/09/27,0,0,0,0,0,0,1,1
