date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2012/01/24,4,1,0,0,0,0,0,0
2012/01/25,2,0,0,0,0,0,0,0
2012/01/27,3,0,0,0,0,0,0,0
2012/01/28,3,0,0,0,0,0,0,0
2012/02/01,3,0,0,0,0,0,0,0
2012/02/02,2,0,0,0,0,0,0,0
2012/02/03,6,0,0,0,0,0,0,0
2012/02/06,2,0,0,0,0,0,0,0
2012/02/07,3,0,0,0,0,0,0,0
2012/02/08,7,0,0,0,0,0,0,0
2012/02/09,15,0,0,0,0,0,0,0
2012/02/15,1,0,0,0,0,0,0,0
2012/02/16,1,0,0,0,0,0,0,0
2012/02/17,3,0,0,0,0,0,0,0
2012/02/21,2,0,0,0,0,0,0,0
2012/02/22,3,1,0,0,0,0,0,0
2012/02/23,1,0,0,1,1,0,0,0
2012/02/24,1,0,0,1,1,0,0,0
2012/02/27,2,0,0,0,0,0,0,0
