date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2012/04/13,5,5,0,0,0,0,0,0
2012/04/23,9,9,0,0,0,0,0,0
2012/04/27,2,2,0,0,0,0,0,0
2012/04/30,4,4,0,0,0,0,0,0
2012/05/07,3,3,0,0,0,0,0,0
2012/05/13,3,3,0,0,0,0,0,0
2012/05/14,1,0,1,1,0,0,0,0
2012/05/16,1,1,0,0,0,0,0,0
2012/05/21,7,7,0,0,0,0,0,0
2012/05/24,1,1,0,0,0,0,0,0
2012/04/13,5,5,0,0,0,0,0,0
2012/04/23,9,9,0,0,0,0,0,0
2012/04/27,2,2,0,0,0,0,0,0
2012/04/30,4,4,0,0,0,0,0,0
2012/05/07,3,3,0,0,0,0,0,0
2012/05/13,3,3,0,0,0,0,0,0
2012/05/14,1,0,1,1,0,0,0,0
2012/05/16,1,1,0,0,0,0,0,0
2012/05/21,7,7,0,0,0,0,0,0
2012/05/24,1,1,0,0,0,0,0,0
