date,commits,self_review,time_first_review_staff,time_first_review_total,time_first_review_volunteer,time_plus2_staff,time_plus2_total,time_plus2_volunteer
2012/04/06,1,0,0,0,0,0,0,0
2012/04/13,1,1,0,0,0,1,1,0
2012/04/16,3,3,1,1,0,0,0,0
2012/04/18,1,1,1,1,0,0,0,0
2012/04/19,1,1,0,0,0,0,0,0
2012/04/22,1,0,0,0,0,0,0,0
2012/04/23,1,0,0,0,0,0,0,0
2012/04/24,3,0,0,0,0,0,0,0
2012/04/29,2,0,0,0,0,0,0,0
2012/04/30,2,0,0,0,0,0,0,0
2012/05/10,1,0,1,1,0,0,0,0
2012/05/21,1,0,0,0,0,0,0,0
2012/05/22,1,0,1,1,0,0,0,0
2012/05/23,3,1,3,3,0,0,0,0
2012/06/01,1,0,0,0,0,0,0,0
2012/06/03,3,0,0,0,0,0,1,1
2012/06/15,2,0,1,1,0,0,0,0
2012/06/17,1,0,0,0,0,0,0,0
2012/06/18,0,0,0,0,0,1,1,0
2012/06/19,2,1,0,0,0,0,0,0
2012/06/20,1,0,0,0,0,0,0,0
2012/06/21,1,0,0,0,0,0,0,0
2012/06/23,1,0,0,0,0,0,0,0
2012/06/25,1,0,0,0,0,0,0,0
2012/06/28,1,0,0,0,0,0,0,0
2012/06/30,1,0,0,0,0,0,0,0
2012/07/01,1,0,0,0,0,0,0,0
2012/07/02,5,1,0,0,0,0,0,0
2012/07/03,2,0,0,0,0,0,0,0
2012/07/04,1,0,0,0,0,0,0,0
2012/07/05,1,0,0,0,0,0,0,0
2012/07/06,1,0,0,0,0,0,0,0
2012/07/08,1,0,0,0,0,0,0,0
2012/07/09,2,2,0,0,0,0,0,0
2012/07/11,1,0,0,0,0,0,0,0
2012/07/14,2,2,0,0,0,0,0,0
2012/07/23,1,0,0,0,0,0,0,0
2012/08/01,1,0,0,0,0,0,0,0
2012/08/03,1,0,0,0,0,0,0,0
2012/08/05,1,0,0,0,0,0,0,0
2012/08/06,1,0,0,0,0,0,0,0
2012/08/07,1,0,0,0,0,0,0,0
