date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2013/01/09,0,0,0,0,0,0,0,0
2013/01/10,0,0,0,0,0,0,3,3
2013/01/11,4,1,0,0,0,0,1,1
2013/01/12,1,0,0,0,0,0,0,0
2013/01/13,0,0,0,0,0,0,0,0
2013/01/14,0,0,0,0,0,0,1,1
2013/01/15,1,0,0,0,0,0,1,1
2013/01/16,1,0,0,0,0,0,1,1
2013/01/17,1,0,0,0,0,0,0,0
2013/01/18,0,0,0,0,0,0,0,0
2013/01/19,0,0,0,0,0,0,0,0
2013/01/20,0,0,0,0,0,0,0,0
2013/01/21,0,0,0,0,0,0,0,0
2013/01/22,0,0,0,0,0,0,1,1
2013/01/23,1,0,0,0,0,0,1,1
2013/01/24,1,0,0,0,0,0,0,0
2013/01/25,0,0,0,0,0,0,0,0
2013/01/26,0,0,0,0,0,0,1,1
2013/01/27,1,0,0,0,0,0,1,1
2013/01/28,1,0,0,0,0,0,0,0
2013/01/29,0,0,0,0,0,0,1,1
2013/01/30,1,0,0,0,0,0,0,0
2013/01/31,0,0,0,0,0,0,0,0
