date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/12/03,0,0,0,0,0,0,0,0
2012/12/04,0,0,0,0,0,0,1,1
2012/12/05,2,2,0,1,1,0,0,0
2012/12/06,0,0,0,1,1,0,0,0
2012/12/07,0,0,0,1,1,0,0,0
2012/12/08,0,0,0,1,1,0,0,0
2012/12/09,0,0,0,1,1,0,0,0
2012/12/10,0,0,0,1,1,0,0,0
2012/12/11,0,0,0,1,1,0,0,0
2012/12/12,0,0,0,1,1,0,0,0
2012/12/13,0,0,0,1,1,0,0,0
2012/12/14,0,0,0,1,1,0,0,0
2012/12/15,0,0,0,1,1,0,0,0
2012/12/16,0,0,0,1,1,0,0,0
2012/12/17,0,0,0,1,1,0,0,0
2012/12/18,0,0,0,1,1,0,1,1
