date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/07/13,0,0,3,3,0,1,1,0
2012/07/14,1,1,3,3,0,0,0,0
2012/07/15,0,0,3,3,0,3,3,0
2012/07/16,5,0,3,3,0,7,7,0
2012/07/17,4,0,2,2,0,0,0,0
2012/07/18,3,0,5,5,0,1,1,0
2012/07/19,3,0,7,7,0,0,0,0
2012/07/20,1,0,7,8,1,0,0,0
2012/07/21,0,0,7,8,1,0,0,0
2012/07/22,0,0,7,8,1,4,6,2
2012/07/23,5,0,5,5,0,8,8,0
2012/07/24,3,0,1,1,0,1,1,0
2012/07/25,4,0,5,5,0,0,0,0
2012/07/26,0,0,5,5,0,0,0,0
2012/07/27,0,0,5,5,0,0,0,0
2012/07/28,0,0,5,5,0,0,0,0
2012/07/29,0,0,5,5,0,1,1,0
2012/07/30,2,0,5,5,0,11,11,0
2012/07/31,7,0,1,2,1,1,2,1
2012/08/01,3,0,2,3,1,2,2,0
2012/08/02,5,0,4,5,1,3,4,1
2012/08/03,4,0,4,5,1,0,0,0
2012/08/04,0,0,4,5,1,0,1,1
2012/08/05,1,0,4,5,1,0,1,1
2012/08/06,1,0,4,5,1,1,2,1
2012/08/07,1,0,3,4,1,0,1,1
2012/08/08,1,0,3,4,1,0,1,1
2012/08/09,1,0,3,4,1,0,1,1
2012/08/10,1,0,3,4,1,0,1,1
2012/08/11,1,0,3,4,1,0,1,1
2012/08/12,1,0,3,4,1,0,1,1
2012/08/13,2,0,3,4,1,9,11,2
2012/08/14,9,0,2,3,1,0,1,1
2012/08/15,7,0,8,9,1,0,1,1
2012/08/16,3,0,10,11,1,5,6,1
2012/08/17,4,0,8,9,1,0,0,0
2012/08/18,0,0,8,9,1,0,0,0
2012/08/19,0,0,8,9,1,4,5,1
2012/08/20,2,0,5,6,1,2,3,1
2012/08/21,3,0,5,6,1,0,1,1
2012/08/22,2,0,5,6,1,1,2,1
2012/08/23,2,0,5,6,1,1,2,1
2012/08/24,2,0,5,6,1,1,2,1
2012/08/25,3,1,6,7,1,0,1,1
2012/08/26,2,0,6,7,1,5,7,2
2012/08/27,6,2,3,4,1,9,10,1
2012/08/28,9,1,2,3,1,0,2,2
2012/08/29,7,2,6,7,1,8,9,1
2012/08/30,9,0,6,7,1,4,5,1
2012/08/31,2,0,6,7,1,0,1,1
2012/09/01,1,0,6,7,1,0,0,0
2012/09/02,0,0,6,7,1,0,1,1
2012/09/03,1,0,6,7,1,0,1,1
2012/09/04,3,0,8,9,1,0,1,1
2012/09/05,1,0,8,9,1,5,6,1
2012/09/06,3,0,5,6,1,0,1,1
2012/09/07,2,0,5,6,1,1,2,1
2012/09/08,1,0,4,5,1,0,1,1
2012/09/09,1,0,4,5,1,0,1,1
2012/09/10,1,0,4,5,1,0,1,1
2012/09/11,1,0,4,5,1,2,3,1
2012/09/12,4,0,4,6,2,1,2,1
2012/09/13,1,0,4,6,2,1,2,1
2012/09/14,1,0,4,6,2,1,1,0
2012/09/15,0,0,4,6,2,2,3,1
2012/09/16,1,0,3,5,2,2,4,2
2012/09/17,1,0,3,4,1,2,3,1
2012/09/18,1,0,3,4,1,3,4,1
2012/09/19,2,0,2,3,1,3,3,0
2012/09/20,3,0,4,5,1,2,3,1
2012/09/21,1,0,4,5,1,2,2,0
2012/09/22,0,0,4,5,1,2,3,1
2012/09/23,1,0,4,5,1,2,3,1
2012/09/24,3,0,6,7,1,3,5,2
2012/09/25,3,0,7,7,0,5,6,1
2012/09/26,3,0,6,6,0,6,7,1
2012/09/27,3,0,5,5,0,4,5,1
2012/09/28,3,0,4,4,0,1,1,0
2012/09/29,0,0,4,4,0,1,2,1
2012/09/30,1,0,4,4,0,3,4,1
2012/10/01,3,1,4,4,0,1,2,1
2012/10/02,3,0,4,4,0,4,4,0
2012/10/03,1,0,4,4,0,1,2,1
2012/10/04,2,0,4,4,0,3,4,1
2012/10/05,2,0,4,4,0,1,2,1
2012/10/06,1,0,4,4,0,1,2,1
2012/10/07,1,0,4,4,0,1,2,1
2012/10/08,1,0,4,4,0,1,2,1
2012/10/09,2,0,5,5,0,2,2,0
2012/10/10,0,0,4,4,0,9,10,1
2012/10/11,7,0,1,2,1,1,2,1
2012/10/12,2,0,2,3,1,1,2,1
2012/10/13,1,0,2,3,1,1,2,1
2012/10/14,1,0,2,3,1,1,2,1
2012/10/15,2,0,3,4,1,1,2,1
2012/10/16,2,0,4,5,1,1,2,1
2012/10/17,1,0,4,4,0,5,6,1
2012/10/18,2,0,2,2,0,1,2,1
2012/10/19,1,0,2,2,0,1,3,2
2012/10/20,2,0,2,2,0,1,1,0
2012/10/21,0,0,2,2,0,1,1,0
2012/10/22,3,0,3,3,0,7,9,2
2012/10/23,7,3,2,2,0,2,3,1
2012/10/24,2,1,2,2,0,4,5,1
2012/10/25,2,1,1,1,0,2,3,1
2012/10/26,2,0,1,1,0,1,2,1
2012/10/27,1,0,1,1,0,1,2,1
2012/10/28,1,0,1,1,0,1,2,1
2012/10/29,1,0,1,1,0,1,2,1
2012/10/30,2,0,2,2,0,1,2,1
2012/10/31,1,0,2,2,0,2,2,0
2012/11/01,0,0,1,1,0,1,2,1
2012/11/02,1,0,1,1,0,1,3,2
2012/11/03,2,0,1,1,0,1,2,1
2012/11/04,1,0,1,1,0,1,1,0
2012/11/05,0,0,1,1,0,1,2,1
2012/11/06,2,0,2,2,0,1,1,0
2012/11/07,2,1,4,4,0,1,2,1
2012/11/08,2,0,5,5,0,1,2,1
2012/11/09,1,0,5,5,0,1,2,1
2012/11/10,1,0,5,5,0,1,2,1
2012/11/11,1,0,5,5,0,2,3,1
2012/11/12,4,0,7,7,0,1,1,0
2012/11/13,1,0,8,8,0,3,4,1
2012/11/14,2,0,7,7,0,2,3,1
2012/11/15,2,0,6,6,0,0,1,1
2012/11/16,1,0,6,6,0,0,1,1
2012/11/17,1,0,6,6,0,0,1,1
2012/11/18,1,0,6,6,0,0,1,1
2012/11/19,1,0,6,6,0,0,1,1
2012/11/20,2,0,7,7,0,0,1,1
2012/11/21,1,0,7,7,0,0,1,1
2012/11/22,1,0,7,7,0,0,1,1
2012/11/23,1,0,7,7,0,0,0,0
2012/11/24,0,0,7,7,0,0,1,1
2012/11/25,1,0,7,7,0,4,5,1
2012/11/26,3,1,5,5,0,1,2,1
2012/11/27,1,0,5,5,0,1,2,1
2012/11/28,1,0,5,5,0,1,2,1
2012/11/29,1,0,5,5,0,1,2,1
2012/11/30,1,0,5,5,0,1,1,0
2012/12/01,0,0,5,5,0,1,2,1
2012/12/02,1,0,5,5,0,1,2,1
2012/12/03,2,1,6,6,0,4,5,1
2012/12/04,4,2,6,6,0,1,2,1
2012/12/05,1,0,6,6,0,1,2,1
2012/12/06,3,0,7,7,0,2,3,1
2012/12/07,2,0,8,8,0,1,1,0
2012/12/08,0,0,8,8,0,2,3,1
2012/12/09,1,0,7,7,0,1,2,1
2012/12/10,2,0,7,7,0,2,3,1
2012/12/11,3,0,7,7,0,6,7,1
2012/12/12,4,0,8,8,0,4,5,1
2012/12/13,1,0,6,6,0,3,4,1
2012/12/14,4,1,7,7,0,1,1,0
2012/12/15,1,0,7,7,0,1,2,1
2012/12/16,0,0,7,7,0,2,3,1
2012/12/17,3,0,8,8,0,1,2,1
2012/12/18,1,0,8,8,0,1,2,1
2012/12/19,1,0,8,8,0,1,2,1
2012/12/20,1,0,8,8,0,2,3,1
2012/12/21,1,0,7,7,0,2,3,1
2012/12/22,1,0,7,7,0,2,3,1
2012/12/23,1,0,7,7,0,2,3,1
2012/12/24,2,0,7,8,1,2,3,1
2012/12/25,1,0,7,8,1,2,3,1
2012/12/26,1,0,7,8,1,2,3,1
2012/12/27,1,0,7,8,1,2,4,2
2012/12/28,1,0,7,7,0,2,4,2
2012/12/29,1,0,7,7,0,2,4,2
2012/12/30,1,0,7,7,0,2,4,2
2012/12/31,1,0,7,7,0,2,5,3
2013/01/01,2,1,7,7,0,2,4,2
2013/01/02,1,0,7,7,0,2,4,2
2013/01/03,1,0,7,7,0,2,4,2
2013/01/04,1,0,7,7,0,2,3,1
2013/01/05,0,0,7,7,0,2,4,2
2013/01/06,1,0,7,7,0,3,4,1
2013/01/07,2,0,8,8,0,4,4,0
2013/01/08,1,0,7,7,0,3,4,1
2013/01/09,1,0,7,7,0,4,5,1
2013/01/10,2,0,7,7,0,4,5,1
2013/01/11,1,0,7,7,0,4,4,0
2013/01/12,0,0,7,7,0,4,5,1
2013/01/13,1,0,7,7,0,5,6,1
2013/01/14,1,0,6,6,0,4,5,1
2013/01/15,1,0,6,6,0,4,5,1
2013/01/16,1,0,6,6,0,4,4,0
2013/01/17,1,0,7,7,0,4,4,0
2013/01/18,0,0,7,7,0,4,5,1
2013/01/19,1,0,6,6,0,4,5,1
2013/01/20,1,0,6,6,0,5,6,1
2013/01/21,1,0,5,5,0,4,5,1
2013/01/22,1,0,5,5,0,4,5,1
2013/01/23,1,0,4,4,0,4,5,1
2013/01/24,1,0,4,4,0,5,6,1
2013/01/25,2,0,4,4,0,4,5,1
2013/01/26,1,0,4,4,0,3,3,0
2013/01/27,0,0,4,4,0,3,4,1
2013/01/28,1,0,4,4,0,3,4,1
2013/01/29,1,0,4,4,0,3,3,0
2013/01/30,1,0,5,5,0,3,4,1
2013/01/31,3,0,7,7,0,4,4,0
2013/02/01,1,0,7,7,0,2,3,1
2013/02/02,1,0,7,7,0,2,2,0
